# TYPE: SCORES
Resp no,pca0,pca1
143,0.3118996256014749,-0.24228398757489977
144,1.0452652376952802,-0.08702134012883078
145,-0.6618694518759989,0.04076965450213657
146,0.47228392418055953,2.7750306057423937
147,-1.5969499165602723,-0.49430994479449486
148,-0.33740489834029164,1.0705366072162439
149,-0.7435032078726922,0.23671966763244165
150,-0.18552345067303194,-0.1884868034098299
151,0.8084256583052561,-0.5790522326397144
152,-0.9451050999722173,0.03257235370626902
153,0.8750453545971538,-0.947056787623298
154,-1.2764568757705448,-0.7809429573071383
155,1.392113099737837,0.24031669316776136
156,-1.1671767246725229,-0.7525807237073692
157,0.3772175082498922,0.17688653857643385
158,-1.5134527326690153,-0.1961601282861983
159,-0.7031531659057552,-0.5332559722111442
160,0.141884915825322,-0.7555123864001131
161,0.6619159927531375,1.2112909805871561
162,-0.6335937480229208,0.4873167164245348
163,0.6560558092178803,0.7945730919920398
164,1.2770624856399972,-0.1759284603220852
165,-0.09277830434765523,-0.3988782199571585
166,0.18127145631859992,0.6391965189085825
167,1.121866960783447,-0.7134273856243739
168,0.9736176632263042,-0.7716758668385045
169,1.1271737538342854,0.17259474538347339
170,1.1909775804547151,-0.7828009578166936
171,0.5708329986809079,1.1451051651354527
172,-0.901106317116299,-0.9192970891601677
173,-0.03584755386297699,1.961731147032928
174,-1.0675685646713278,0.7785631854169703
175,1.6804667378676137,-0.9279694065503375
176,-0.6382492899391643,0.45113190468084224
177,0.36179307659440774,0.005869298663872113
178,-0.5289990928769512,-0.3303674312593007
179,0.1469299806444275,0.14917548447759274
180,-0.585690316702659,0.47540106920626135
181,-0.0036036549351149004,0.9620162400810445
182,1.32230047207154,-0.22622274343933801
183,0.1702238224906311,-0.7764995356400243
184,1.685794720547104,-0.07088421659054282
185,-1.0206541764135137,2.0323445017229984
186,-0.47153468931378456,-0.35331121470261645
187,0.5410909928051796,0.7728991961080124
188,1.2446327389683203,-0.9051353714276672
189,-1.5862800761312281,-0.5357425447391195
190,0.2632540371033597,0.4182351036442029
191,-0.4948213524109175,-1.5263819920078505
192,-1.1023630458564047,-0.1363041706944051
193,-0.11740578716517756,1.0493960710971555
194,1.5946290312988103,-0.7965705882009659
195,-1.695165850951794,0.5965096842719204
196,0.5047336749660869,-0.32669597686646157
197,1.624176436498761,-0.5265480625688685
198,-0.5494331251387383,0.4252482081075162
199,0.870693424797877,0.24718362569787677
200,0.7354618220384841,0.04506319933898064
201,-1.256248636384702,-1.126857909957976
202,1.3721936354326245,-0.6627265123368659
203,0.4132890260564772,-0.6892052874437337
204,-1.2631296244484214,-1.507494591182591
205,0.8051064990717784,1.2116633460296404
206,-1.019878539797213,1.2851501133567265
207,0.3569634105150119,-0.7569093281448288
208,-1.354814379170434,-0.3281144979494675
209,-0.25014004721369343,-1.1578028500990514
210,-1.4119101474193627,-0.6650534499856009
211,-0.3677227360790519,0.37788025070661313
212,-1.4912064855139535,-1.0105314286245366
213,0.1291606920681274,-0.9801189175679166
214,-0.6302295619165591,1.4567622751690614
215,-1.504911448424007,-1.9968764564188455
216,-1.0238497649314502,0.7948173640898178
217,0.3590974938812263,0.42728437042641443
218,1.7498833915457643,-0.6910348408508352
219,-1.0941190979700255,-1.7540298647404007
220,-0.768542622994572,-1.349772873050993
221,-0.9293187212286976,1.477626358410029
222,1.9478179722058213,-0.9129542935647567
223,-1.7120639313870678,-0.3348527761153889
224,0.32531318133447906,0.062054870429777274
225,-1.2194550156112676,1.5602113035693284
226,1.096391769879372,0.07326027891672103
227,0.23041984069092167,3.4955481113460767
228,-0.30141850497883577,1.8224721102912866
229,0.5810196929908498,1.6960927268327597
230,-0.10216286134952175,0.5246259191641458
231,1.1654608965613455,-2.0364104370013756
232,-0.27735212797213754,1.1421623220358932
233,0.9850052791240177,-0.012178521633952468
234,1.0181625435174055,-0.8831103783315518
235,-1.5158608376502396,-0.18130465495697762
236,1.7247730079024475,-0.3544579606791365
237,-0.4562301578165803,-0.6817476949414455
238,-0.6146868475020854,-0.9188248198280824
239,0.6923373682244917,-0.21027122587757308
240,-0.07767662081191559,-0.3481469358365099
241,-0.8072640573102695,1.334906903073117
242,0.4197426629874853,0.48123175995476947
243,-0.7772308381869861,0.24669758276773812
244,-0.4048487618632957,1.0958941715947597
245,1.7021215183049578,-0.6505776348010399
246,-1.2706206878238497,-0.10322817627761953
247,0.768154026718637,-0.7398128306745873
248,-1.4645645275043726,-1.3334443981606898
249,0.024774583769275188,-0.07033805677948954
250,-2.0181775281045446,-0.5635809213178529
251,1.581461303567949,0.586753440402468
252,0.9932612205397933,-0.5773813983443935
253,-1.4872337587557254,-0.424840501620198
254,-1.250576505837756,-0.5743942909559222
255,1.1239863334716966,0.8931744649246725
256,-1.464515258535659,-0.36672503889376745
257,0.04279825822570319,0.5047972761232197
258,0.9635709724246758,0.9716556274243806
259,-1.0814306962068696,-0.27317640160897133
260,-0.6318072313731643,0.5772483792079232
261,0.9044701492830709,-1.4934332207644427
262,0.6797307562516572,-0.6048613255371789
263,1.7721569475327998,0.4172003585855773
264,-0.252714297395882,0.13887213188135103
265,1.199199789815567,0.21246981707491425
266,-0.6967908206568862,-0.09585414633434998
267,1.3155744869918953,-1.0526481436163582
268,-1.0968228829534332,-1.3407920440308947
269,-0.7789655249078921,1.6919730172751455
270,1.0095057557620217,-0.9379363536827
271,-0.6338997433244268,0.3185530633760779
272,0.7691765739797257,-0.21888714344462662
273,-1.315978248674947,0.013816201236487097
274,-0.06818931279929327,0.24874134297436956
275,-0.44567288737372224,-1.648003685319157
276,0.8693070530174819,1.7312147368134825
277,0.43269245103477083,2.325599760975246
278,-0.86024271704142,1.7923273632360281
279,0.22115371332220563,-0.08259331933281834
280,0.1899115121990465,-0.858831358611273
281,-0.8279731122664946,-0.5327681446387065
282,-0.16407530752646254,-0.6797243024543896
283,0.7311372659831176,-0.1392159852861167
284,1.860958540666516,-0.40343205976894325
285,1.9674115686482643,-0.4615890206516616
286,1.3250265325377266,0.12358097473973727
287,-0.08216500037642202,1.3431408207675442
288,-1.0941718754017908,-0.794545261257198
289,1.5690327777544189,-1.7571961401016933
290,-0.6105238725629045,0.6417199827522237
291,-1.7036318694966666,0.08857183955374869
292,-1.3515023195319504,0.7912203271650533
293,1.1662967732483187,0.16606143063657813
294,-0.3218434993830891,-0.7775658716913652
295,-1.3601179602633913,-0.2552764010694621
296,1.6015759247955008,-0.6165810782433929
297,-0.8679410356863919,0.7709298824865454
298,-1.8393632518688763,-0.050015667298330437
299,0.19548977898588196,0.5907298380638751
300,-1.478656159965687,-0.871673061769664
301,-1.287282227720411,-0.6935235490180889
302,0.7112302674758707,-0.43563009560727234
303,-0.5363909884117786,2.302481810795234
304,1.4094347867998105,0.6304432690568886
305,-0.8878182442981373,1.739567005642077
306,0.9187160477121967,-0.4044887842779836
307,0.11397421042564042,-0.289737465934617
308,1.5929613965821352,-0.708191622401425
309,0.029389463460776536,0.47173779826965107
310,0.6221478423876928,-0.9051170723611831
311,0.5342785908268306,0.40064303708286186
312,-0.4074093145288588,0.0716578213664614
313,-1.7028207095719397,-0.7774207576365706
314,-0.764792266537239,0.19123258992048733
315,-1.3384914699301478,1.0388434319060538
316,0.6039862246962089,-0.1842934825357214
317,0.6661416662595377,0.2107722610300561
318,0.2461859139020187,-0.25296581077111907
319,-0.7747951124112099,0.9782657077833239
320,1.0077946357363503,-0.6589982591510913
321,-0.551694588909859,-0.034071163698917856
322,-0.9968472907705118,-0.982036663261236
323,-0.01542225979007904,1.1213475623377382
324,1.1767774499283703,0.3274577840819836
325,0.8969926069820544,0.14361236959809456
326,-0.484512725472142,-1.6379137818565876
327,-0.05121450170904424,1.339515807966989
328,-2.1871266719952085,-0.7337022079937844
329,2.121816589277206,-0.3993556035386047
330,1.267525204961328,-1.2136996039860446
331,-1.1116357801309336,1.122918109802616
332,0.3845935179048032,1.1559952084146838
333,0.339346649055976,0.0912981658233945
334,-0.7268216551257636,0.24749947820303053
335,-1.2053023199587687,0.20073657291900077
336,0.24408852564996228,0.8742058821962981
337,1.644887154158672,-1.3813567988929998
338,-0.6775462805096184,0.41591219913619515
339,1.1503350754127004,1.171457103540287
340,1.0211238777518064,1.4030351580363691
341,-0.7568781651959012,0.34645619370428254
342,-1.4676975458304486,0.15513197680743482
343,-0.016311448905365292,-2.0290502264354515
344,0.30872075150425143,2.196343968154596
345,-0.6076781803540064,-0.9178892651766191
346,-1.3992218643669723,0.2850055952384898
347,-0.1996854807653776,0.1636280102451926
348,-0.16379340120649508,-0.24722216583362827
349,0.035545439159044956,2.2970821122179
350,-0.22363897293248944,0.19426295490856
351,-0.6212071432792665,-6.112806878401065e-05
352,-0.7897946835356604,-0.7445719644730663
353,-0.4207070514060571,0.3217069588551493
354,-1.7457478354952989,-0.4930426626200192
355,0.7237752142042451,1.3777619432308192
356,-1.0281666887202912,-0.13972730534147776
357,-1.3098479356068418,0.6330548284838292
358,1.931775777951596,-0.47832299562781316
359,-0.5588325935826765,-0.49988739397153703
360,0.680063377998398,-0.7413969175529974
361,-0.1746745315529271,-0.2022177057786732
362,-0.22189062152441968,-0.33757940019474925
363,1.9419247667988977,-0.7678789400388482
364,-0.5871549397903262,-1.1888507765092806
365,-0.44411301076161824,0.2203681588538306
366,-0.7690424907713476,-0.5115151978295223
367,-0.277230978127888,0.6296131393267923
368,-0.8616853513738375,-0.43425655449498957
369,1.266598622829558,-0.06243896103375792
370,0.7698020812333565,0.725276196814254
371,-0.09414903501294798,0.8202547019479948
372,1.0671684819675373,0.9438941418679211
373,0.4843040303476288,1.2966724253678603
374,-0.2776090685500154,0.1955860426179719
375,-0.3192418817426598,1.366400605261223
376,-0.7652904653124403,0.5687179996399122
377,-0.5201794490665949,-0.6566803462247953
378,1.3733251440192014,-1.0349036457555543
379,-0.9590733274998159,-0.19127188872330805
380,0.6401178558571352,0.900411627609341
381,0.5785523342537838,1.2771506872783678
382,1.2631282132551769,-0.8030165064628726
383,-0.9566081091984319,0.779312375289923
384,-1.696554100181181,-0.6445316627248142
385,-1.0977986098852008,1.0952437205029828
386,1.940496581123631,-1.0453950995641708
387,0.5445204562051017,1.9676065316966196
388,-0.4184330685859637,-2.2695382640285806
389,1.1057273057181047,1.4886493187766339
390,-0.7346997862303879,1.60575833016363
391,-0.9443655860449324,-0.03620802362951717
392,1.300234703440803,0.14059602933334647
393,-0.4591815137312465,1.2556146480003454
394,0.9185793136806432,-0.27814429542653124
395,-1.3307430504382565,-0.12154846235229874
396,-0.11973802950289346,-0.15210222510965052
397,-1.3353225797161643,-1.3214486452702572
398,1.083798821839568,-1.6300263364697958
399,-0.29871958316559144,-0.4430850482331102
400,1.6934288710372747,-0.6547683855197177
401,-1.1323512363672354,-1.4223023516862277
402,1.1909842951461451,0.6678232556257011
403,-0.3137926739596211,-1.7218746243309417
404,0.2112973596659758,1.6481950087182795
405,-1.3855004293990174,-0.354210504528115
406,-0.3868598771711764,0.31491008058815756
407,-1.073513319624528,-1.9034617592865164
408,1.043050681152852,-0.5572188166192308
409,1.2149959276025444,0.09278803850120786
410,-1.707787379674953,-1.6374645000606787
411,-1.5976906899457264,0.15789336388917424
412,1.8682592871456103,-1.0468915593531802
413,0.7845827163639385,1.0206548764532501
414,-1.8867395099021542,-0.06536391184035353
415,0.7973342765018937,-0.05993663491433555
416,0.7012986547540091,0.26100069616337573
417,1.7193405842428382,-1.2859702513226023
418,-0.15794812277537287,1.4250041894929082
419,-0.4116404145124315,0.19832086855332173
420,-0.09393357125783401,0.8242222546109959
421,-0.050666708925657236,1.5013015391422142
422,1.9586324181749502,-0.8375657380640347
423,1.3379623834525116,-0.5480247825833092
424,0.9216548214245139,-0.2133929705743703
425,0.866847604105794,0.4505471678851731
426,1.0087790218496184,-0.5670657953309663
427,-1.9970323556600156,-0.4305581903273994
428,-1.0638670137949637,0.7717263197522536
429,0.6051311915473359,-0.6059637631054797
430,0.29694762929317176,2.1079753186578936
431,-1.30358235216085,-1.1916238028969455
432,-0.7752468216971541,0.43955528920570475
433,-0.3440024164306046,0.2219311994575377
434,-1.6223668534458033,-1.3899865280493582
435,0.9139149081511782,-0.1484462280950938
436,1.1975944586336398,-0.3514689868095822
437,-0.7070098473612735,1.1111904619347448
438,0.6623132371609834,0.16079816886188883
439,-0.04582032285882885,2.775817680349495
440,-0.8967563148842531,0.34494557606593645
441,-0.13461723406857354,0.8523581782791656
442,-1.193422458326129,0.24237823204743736
443,-0.4951952445401329,-2.4632144762208106
444,0.03901297071925025,2.2445801199966744
445,1.3446308702797605,-0.8286150808040914
446,-0.2821565579565845,0.7178338973331254
447,1.180151371581656,-0.9997523757265032
448,-0.7202146660600279,1.4566067598074763
449,-0.24931094331139553,0.3079584328453463
450,-1.3461669098662266,0.09591161146407717
451,0.2666789244143525,-0.3638664415066047
452,-1.254802823013635,0.3733083964812856
453,-1.033023302227733,1.6566030892369032
454,-1.0676801024837765,-1.3641671773249628
455,1.3774340627901251,-0.8449015577340243
456,1.1609938175006618,-0.7161316205194616
457,0.8381050294556045,0.4847403246271128
458,1.6390509559245667,-0.533248628270416
459,-0.37064537214773263,-0.5047536349953806
460,0.09503498174149601,0.0977345665501291
461,-0.9042569403754229,0.5313263087231179
462,1.1047321404809658,-1.0457023899201296
463,-0.06694659871083432,0.29591388150099135
464,-0.7106934827416082,1.1200856910312742
465,-0.3814454808555596,2.628049399685755
466,0.4894524957522504,-0.22670940160991743
467,0.18922450194848975,0.18948018755795742
468,-1.550379475293083,0.08934383813534648
469,-0.15970903777503445,1.680967308170972
470,0.6362285186840324,0.8721507555393733
471,-0.04489605377435606,0.5868895349526654
472,-1.6254348025253849,0.24760093440264938
473,1.2584489475140228,-0.5569017476105111
474,0.9813331476729783,-0.18383383641785997
475,0.4883631900459266,0.8128797776041004
476,0.4681338364972728,-0.8475214439675262
477,0.4547793401094508,-0.6598832962282567
478,-1.5082685998450427,-0.6745034667211013
479,-0.8331201264172511,0.31895598186072766
480,-0.756975353803852,2.2431734276354693
481,1.7817171322179477,-0.8916532556387673
482,-1.108339402527309,0.5155357106554679
483,-0.3216156907199805,-0.7450324503465463
484,-1.5482104951314313,-0.77362053729462
485,1.153977861670019,-0.36973108524473686
486,1.0607508625480158,0.27387104392893247
487,0.8881215563720948,1.3624297074014855
488,-0.5321786248448633,0.4547608478003674
489,-1.696727433956028,-0.06131731692410608
490,-0.45455077558126133,0.15520371070181543
491,-1.754849908093627,-0.07484315194589566
492,1.1567135972683338,-0.170035298926909
493,0.7390599101788746,0.29287231808321157
494,-0.4308859200815483,0.9291894526785267
495,-0.38236480019707686,-0.018169945556853626
496,1.0436224194140125,-1.2340034725504192
497,1.6231821842294856,-0.5409169148976777
498,-0.4147085516250197,-0.0007539734695382668
499,1.0112853678838725,0.2041216055040425
500,-1.0280760741667745,1.1565408476885761
501,1.2952720201989238,-0.001134872510630793
502,-0.32124264930110114,-0.15889776780064419
503,0.43945612158759634,-0.032397797523720906
504,0.32012477063579703,0.3764053491134438
505,0.9381448005219807,-0.03847632247328253
506,-0.9580567191350049,-0.38645982242215415
507,-0.2587220418387409,-0.7678255695657947
508,0.3377300748813798,1.1378464899889709
509,1.8164763232271013,-0.4342512864933499
510,-0.9931523860732588,-0.7124913062044705
511,-0.16018619293657047,-0.23837509832693227
512,0.9381053734004425,-0.6662916921300249
513,-1.0684592794871683,-0.41964077926141313
514,-1.0438947391867057,0.30883922522882107
515,-1.4458301518059589,-0.2718578739697203
516,0.92861320795388,1.1672059625700337
517,1.4501999821887488,0.09715731781002274
518,0.5309970404323741,-0.8059522850467409
519,-0.7798494995503302,0.47541043857098725
520,-1.7914838007137996,-0.966674161704095
521,-0.926109717857335,-0.3315711489000891
522,0.061448294810915086,0.2078155983525503
523,1.3158140472919848,-0.2785938331521145
524,-1.5049235141543738,-1.0595354232297916
525,-0.8195104476138889,-1.1889008069811744
526,-1.6796866316359684,-0.2413035084199026
527,0.9960464569603372,0.47289762720960676
528,0.034133666061566675,0.9594405577958235
529,1.2970365290414125,0.8240286312089998
530,0.34125709878136146,1.608247339200792
531,-0.6310029630479136,0.7257462412430065
532,0.15213682093121406,1.0945521327952392
533,-2.0776941171411223,-1.2975680463548156
534,-1.0900870921962778,-0.12153688408407287
535,-0.49230412077036045,-1.0748054070195707
536,1.6249016631359943,-0.527061577704066
537,-0.5760661322343461,0.08909914524317131
538,-1.1869895562981734,0.3400264318226913
539,-0.866340685184164,1.3363878997974388
540,-0.27175918151564704,-0.9989822576492241
541,-1.567230843855013,-0.3443128964594056
542,-1.1222148925886193,-0.8302145802038169
543,-0.17305904961902288,0.5813221215837184
544,0.42407088718548935,-1.705700308107158
545,-1.611480021863618,-0.8233500115243501
546,0.8229618616705199,0.01900964327286062
547,-0.24862757787887516,0.039325362048759346
548,-1.2604530070773674,-0.060585737652668364
549,-0.041250753628126705,-0.5078426993052539
550,1.218461293852772,-1.6597472778844558
551,-0.5643199436721639,0.4746319165006723
552,0.8953721142779905,0.12758244046467052
553,0.05664883129572239,0.8582332799323195
554,-0.8609104447901667,-4.115875521191163
555,-0.6147226672956528,-0.8565097937861678
556,-1.003013916138745,1.8823100126924173
557,-1.9375919920834843,-0.38341786362965097
558,-1.342137335166812,-0.006681390628506948
559,-1.4479227422335355,-0.11125292563820902
560,1.3014410841434192,-1.4061836190155792
561,0.31387696390600967,-0.02662767311614072
562,0.7162620002542369,1.8996166867228361
563,0.17026311300983143,-0.30061331091178906
564,0.5493342243377911,3.494419474191827
565,1.6670773107501333,-0.528402428247052
566,-0.4354341850078676,0.47739763540878394
567,-0.20733092377151527,0.22446205241122769
568,-1.1175409071078095,-0.36442146792691205
569,-0.6351815609028921,0.9977219994937508
570,0.13321566249199734,0.25503887512078144
571,-1.3406847076337365,0.13767759372457467
572,-0.5780658321698688,-2.3968238239926634
573,-0.5360185184314367,-0.5514087701368703
574,0.5915426533761641,-0.3589893956199967
575,-1.8115235494176873,-0.9321897858309819
576,0.6678788704022374,1.0386109995805088
577,0.9642596133604778,-0.3631388719342487
578,-0.5494666582090936,2.177591596264714
579,-0.7989378691158068,-0.32282597495978455
580,0.5677368066999275,0.2329402306685468
581,-1.2876913889775299,0.1720498020766714
582,0.27660951741353496,0.8582977774731034
583,0.1952657704800537,0.21427038032097687
584,1.4493949883424668,-1.059841282867928
585,0.5634265979235068,-0.8721181671257753
586,-1.6391110834749358,-1.606030467060012
587,0.9844376706005215,1.0035711091885102
588,0.12803858633082496,-0.22407760116833883
589,1.063021562927897,0.22615155117961452
590,-0.37127223573451984,-0.24712561030306426
591,1.8937392073500727,0.19066405000912195
592,0.4906128901078245,0.03850966666394572
593,0.01686296903669429,2.305362774052899
594,0.6516758862659703,-1.4549694766150238
595,1.625835602722732,-0.35193238927997694
596,-0.8314596524344484,-1.140937690346655
597,-0.067293198668309,-0.4668783386258812
598,0.3371770450782665,-0.8160877100056526
599,0.6778201149317996,0.6103673380952979
600,-0.10629933649916598,0.8672754900921116
601,0.6130993988259871,1.7479680072165675
602,-1.3572359216797187,-0.7855704594855993
603,-0.910665045810736,-1.0115482450422728
604,-0.8159356111983017,-1.1134996383151994
605,0.95773173953958,0.9719626604647175
606,0.34284327134199155,-0.5010103465312009
607,1.3930551080841056,0.8517233670175782
608,1.7359188465159723,0.33853810529891565
609,1.638946232734982,-0.9294423948474471
610,-1.6803285613352883,-0.5648785497381054
611,0.08010226543852578,-2.0429949175894104
612,0.8920026558580836,-0.7383563673847466
613,1.034142060588557,-0.09601595936625457
614,1.9636167594940872,-0.3583414176957123
615,0.25251666492112057,0.3655082218627935
616,1.3366389437126873,0.29069979439462584
617,0.13957960597557487,-1.9688013116723788
618,-0.29601028583838035,1.128010834648007
619,-0.27378007476865995,-0.5516592334351066
620,0.19466622029847638,1.3627980496826584
621,-0.0890826441101149,-0.9114685730427999
622,-0.2515737425961911,1.2376314282532466
623,0.7526705078342543,-0.636778072328815
624,-0.32459229154685165,-1.1736716746243148
625,1.1792279320148404,-1.3014296672589465
626,-0.8743847961825636,0.14171387168051766
627,0.14434562418082064,0.2480318867730005
628,-1.0232122975539681,-0.17646020789289493
629,-0.21176644138879352,0.6491668036261092
630,-1.8138159937640501,-0.47532645651624456
631,-1.8284022637160857,0.3654892404395006
632,-0.38920230974821296,-1.1937555577186743
633,-1.3650741920543965,-0.3977893936948155
634,-1.3110624022240116,-0.2882013620427105
635,1.5862184323303887,-0.8632049157302918
636,0.7711748072154282,1.06979606844231
637,0.9697253088011826,-0.5345867891437992
638,0.5190642056728019,-0.2144595835067258
639,-1.2971736112960568,-0.3173000309197054
640,-0.8323044133384933,0.402022936110311
641,0.04314093684279491,-0.2668311055866001
642,0.7115047225134874,-1.0286994719974485
643,0.5277684477611323,0.12748063921290748
644,1.422367384258238,-1.7592476276514466
645,-0.14949747755890225,0.6398699869147307
646,-0.2008377649960794,0.9916913039491967
647,-1.2562107268013833,-1.595870558676241
648,-1.3453154253741622,1.0395804000662674
649,-0.71120261183608,-1.478084923455592
650,1.3020491470514317,-0.3128437539704122
651,-0.5557204699258479,0.6602034124686704
652,-1.7512830359993106,-1.3025506369337574
653,0.021719230604475098,-0.5829346748855844
654,0.3318784030900371,1.1272567950691534
655,0.03799463458553149,0.5653467452292023
656,0.7547357643989905,1.072428964638572
657,0.8627360250886459,0.4717010706138135
658,0.28101652904206376,0.8057731666263646
659,-0.4555649035496357,0.9808607462322884
660,-0.8016579711992632,0.03572734252706757
661,-0.7761840940728989,-1.660698189974382
662,0.19302742740681414,-0.3564021033902813
663,0.8407659429190356,-0.7637414263584844
664,1.8624309301942448,-0.9940490679782461
665,-0.2156031308715799,1.4226191586828505
666,-0.37148984902378834,1.5341954223883463
667,-1.0174497498040904,-2.250241620876939
668,0.8991731106275989,-0.7697652823296275
669,-0.05531073684561626,-0.5314448453581959
