,Dimension 1,Dimension 2
0,0.26697862800394057,-0.00018360693183159
1,-0.35237724821967403,-0.014243758217984605
2,-0.08813944693433237,0.42950010209471867
3,0.31734391211945295,-0.06217686072663663
4,-0.304864224603416,-0.04585265325784845
5,0.14547256640624087,-0.07753318697112219
6,-0.2383360933498356,-0.12418613599847944
7,-0.19576364035209903,-0.07929857016567596
8,0.08698936010147301,-0.04597149747742307
9,0.3099524006715026,0.03138736099372637
10,0.043442647286339474,0.07955942739889785
11,-0.25558374233038356,-0.033084414117552835
12,0.2648848812007913,-0.057916206622788007
13,0.25063907317807915,0.008845153045821065
14,-0.3306039098361015,-0.05173661030735964
15,-0.06872395329442207,0.43987959154250617
16,0.30921007435550807,-0.018006752210598213
17,-0.29873904436642856,-0.038145655743059156
18,0.14808798959117614,-0.03562782563737376
19,-0.2629132822692344,-0.1280331048250059
20,-0.20223587466439533,-0.08123576385282504
21,0.09245055259044865,-0.023101413540705367
22,0.3022925480975381,-0.072380515186738
23,0.06334008628883968,0.10370925026958092
24,-0.26394280163011846,-0.05912493703259818
25,0.2611385419591107,-0.045041416521644964
26,0.21349911101331834,-0.013623271640948769
27,-0.28474686928090187,-0.059381966936547445
28,-0.07155152496728848,0.3931616297716327
29,0.21659389953227443,-0.013153478567377844
30,-0.28368895274332256,-0.056894448596971986
31,0.207583170923568,-0.01018831307446477
32,-0.28219598712271715,-0.05618292821411094
33,-0.27756254609160297,-0.06025136563391274
34,0.2065795464313551,-0.015768094582683013
35,0.2163217352542887,-0.01736417806399633
36,0.20558296460809872,-0.015324298188979481
37,-0.2818639206343046,-0.06012331024402015
38,0.21544937307723436,-0.01490597602761924
39,0.21975950295147312,-0.010185865336769207
40,-0.2909824363850457,-0.05631120782409988
41,-0.07209380648157815,0.396499107723421
42,0.22672759075920243,-0.02030953292626532
43,-0.28788755193297627,-0.06423980862482517
44,0.20739010915493739,-0.01881889218591512
45,-0.28107653993281123,-0.05380173890054504
46,-0.2758536539425918,-0.06098975204939076
47,0.19821888906335922,-0.01540036597423543
48,0.22801452308189696,-0.013022501243511175
49,0.19211888963780835,-0.006227866612000708
50,-0.28484144360974323,-0.05919261341101791
51,0.22050592763606872,-0.017998962634845295
52,0.21778963993873268,-0.01615099289932336
53,-0.2861442670332545,-0.05991487459822669
54,-0.07923500125679929,0.3930131145251473
55,0.2220374666095497,-0.0104571703732754
56,-0.28323711359576725,-0.05759617267729441
57,0.20645748826727628,-0.020805551273421048
58,-0.28279702421638614,-0.051458632915904405
59,-0.27590708530324315,-0.05979612025538141
60,0.20450846328953926,-0.013828850578845652
61,0.22018347860230641,-0.022334935174936878
62,0.20146757150534841,-0.006443999003873568
63,-0.2835485061414535,-0.05913532934651121
64,0.21842488933415094,-0.015090485428153281
65,0.21350727852565263,-0.012267316224361063
66,-0.28485374156665266,-0.05642598685123654
67,-0.0705834601350306,0.3918381542159666
68,0.2157952732193436,-0.011200677737852474
69,-0.28410826124054644,-0.05631318401724897
70,0.20970467961256342,-0.017110858486522922
71,-0.280812105763538,-0.05982081679830611
72,-0.2793481588506598,-0.05562533767928942
73,0.20683424216271293,-0.019784180369457782
74,0.21444246140730325,-0.008457721120791762
75,0.20693240707941313,-0.023926844813581944
76,-0.28193428166959067,-0.056693118461048325
77,0.2144236672190291,-0.0142121116562693
78,0.21556907616975612,-0.01011880033581299
79,-0.286967590170872,-0.05561751819254256
80,-0.07516010906114451,0.3909743209607302
81,0.21992984804140964,-0.017915826716791258
82,-0.28579172190615826,-0.05500779230613196
83,0.20752992695032252,-0.012900812269301419
84,-0.28242750405963796,-0.06252299064071828
85,-0.27794373783546544,-0.057668388548256976
86,0.20478087378807946,-0.015954195874511357
87,0.22189481683558565,-0.011831729582835073
88,0.2040726054428291,-0.019320995082935413
89,-0.2824122239463635,-0.05626504611058282
90,0.2169257397516589,-0.01585022530031012
91,0.24178641187879077,-0.0030090606058453353
