,Dimension 1,Dimension 2
0,0.21414033451818848,-0.018768333875943285
1,-0.2885799720361875,-0.05667467743448772
2,-0.07378254017282769,0.39421457204306953
3,0.21995968565629834,-0.016914746569250246
4,-0.2865637010468226,-0.05571886335756769
5,0.20885854405239698,-0.012039500337662138
6,-0.28106005525339955,-0.06510969156743292
7,-0.2761889781238496,-0.05708173157976216
8,0.20496909031878033,-0.016842414289514752
9,0.22005368324643465,-0.011672161689009893
10,0.20383153140832394,-0.005839761072200893
11,-0.28298918255683814,-0.059234373175651785
12,0.2173515599895022,-0.018318317094586086
13,0.21314028008893218,-0.01206544408990046
14,-0.28501645383413465,-0.058515888511642765
15,-0.07176915888918681,0.3933505960764909
16,0.21646086031996,-0.01547543963937604
17,-0.28391079357576315,-0.05596930630629799
18,0.20814400882446987,-0.013160078531097366
19,-0.28079519167906697,-0.06119218027453966
20,-0.27895031774685963,-0.05637850581535686
21,0.20644369540588403,-0.016091095601346875
22,0.2172166070629863,-0.012485576597436187
23,0.2069948789614954,-0.017927688156929907
24,-0.2822311155173183,-0.05854910979151155
25,0.21427270057860173,-0.015540282761055254
26,0.21655040657624902,-0.011897597922980192
27,-0.2883497959880789,-0.059160928074314716
28,-0.07078649132809253,0.39324288268892676
29,0.22146200942679226,-0.01310367808941385
30,-0.2856859438899638,-0.06111740981558426
31,0.20784202372602692,-0.01602409358612361
32,-0.2829223837306075,-0.05223961435446234
33,-0.2772202530776711,-0.06222004581076605
34,0.20263146271691534,-0.011423956817726429
35,0.22092513200673866,-0.021153053137436092
36,0.1989331954029876,-0.007675796039785659
37,-0.2818586365018487,-0.061419690372623834
38,0.21847927466055275,-0.01580701866770985
39,0.25628964363637713,-0.012698287509363042
40,-0.3230431302707555,-0.04664482504156011
41,-0.06317612228672148,0.4048630694034907
42,0.3179532478645457,0.0053802280738993674
43,-0.30895205642317136,-0.04314841525712102
44,0.16310373274152742,-0.022990792657068163
45,-0.2602243399326117,-0.11521462681446343
46,-0.22094301481154813,-0.05976408140005227
47,0.09926886721159203,-0.010803250366847929
48,0.3217044178906262,-0.07111383467078843
49,0.03442260138320914,0.07067924481854239
50,-0.284920505223891,-0.05628193995664123
51,0.2685166582208215,-0.042262488622026854
52,0.2501297241783381,-0.0363677313079411
53,-0.336917794985636,-0.05338850261342974
54,-0.06172312332252859,0.41358984945742316
55,0.30703013674672147,-0.03476114747873078
56,-0.30796009821375786,-0.046091180279554715
57,0.15630605433494194,-0.0014157532299091545
58,-0.2531265339478204,-0.1373848250074446
59,-0.2017865366616691,-0.06793133289990955
60,0.08698370166685633,0.010423134226591859
61,0.29878444941739046,-0.08784527487849829
62,0.07393024784460814,0.12098275113992724
63,-0.2745081026519043,-0.06594645409688778
64,0.26285787559445994,-0.013863533031636533
65,0.2501358996239661,-0.016920921536555417
66,-0.33476279984580004,-0.049255589555514054
67,-0.043277444762016365,0.42376554695787344
68,0.29990565943264685,0.015121075735728287
69,-0.31284293751221653,-0.059528551505879476
70,0.15961341262136974,-0.055951158296445015
71,-0.25486571453270357,-0.11927575126694831
72,-0.23024802257857263,-0.07426062360711636
73,0.088288516002296,-0.01749024096090187
74,0.30698915291339385,-0.06239524682923592
75,0.05898420482537771,0.07904126942951077
76,-0.26143846907202095,-0.03987553454436471
77,0.27351854288427985,-0.022974274020151318
